timestamp_ns,pos_x,pos_y,vel_n,vel_e,distance_traveled,yaw_imu_deg,q_pos,r_fixed
1776192167179868129,26.934874226060604,4.351840174734286,1.7902397223207607,-0.13216771337507002,5095.149256094994,349.5716527375359,0.01,0.0001
1776192167280700097,27.11573245546947,4.338305291763684,1.7970439764494495,-0.13629375063403854,5127.696641450786,348.9099500667074,0.01,0.0001
1776192167379405757,27.293368408650608,4.324629644520719,1.80223667745321,-0.1408038282609799,5159.657909847215,348.94290076959453,0.01,0.0001
1776192167482240439,27.479043986089202,4.309940021153811,1.8087958622410025,-0.14488106743457618,5193.062570900731,349.00963988902953,0.01,0.0001
1776192167580183380,27.65654532220792,4.295495932093714,1.8159600606567723,-0.15008176786730926,5224.975905153631,349.00963988902953,0.01,0.0001
1776192167682944896,27.843460005749183,4.279852367033428,1.82195944565702,-0.15438885692734727,5258.565223940111,348.65343639870935,0.01,0.0001
1776192167781806167,28.02395130230491,4.264446484162934,1.8294981040206622,-0.15728227841487696,5290.981571589737,348.65343639870935,0.01,0.0001
1776192167883554001,28.210479173769677,4.248258834812383,1.8367071935888633,-0.16088596817902917,5324.45141752405,348.18542052134967,0.01,0.0001
1776192167982205680,28.391965694996742,4.232192018034069,1.8425655583758298,-0.16483629914736522,5357.001738047004,348.0740973141875,0.01,0.0001
1776192168085233268,28.582153844731458,4.2150715066565825,1.8495666676548748,-0.16752505917655489,5391.099691111062,348.14745762994966,0.01,0.0001
1776192168183167693,28.763677824788726,4.198520016067415,1.8573299776612429,-0.17047251514177622,5423.614834038381,347.8829395969209,0.01,0.0001
1776192168284517940,28.952318577131596,4.181001216306699,1.8652989682301446,-0.1752427678845766,5457.3646809611955,347.9230696757155,0.01,0.0001
1776192168383037399,29.13645035386255,4.163540921646559,1.8726957068273133,-0.17921255548909065,5490.2727148674985,347.2017791819058,0.01,0.0001
1776192168485993881,29.329603172372682,4.14480777687546,1.8794040933776683,-0.18468909137797074,5524.76906057745,346.7586638463954,0.01,0.0001
1776192168584995932,29.515990712907342,4.126236661756044,1.8865483125642442,-0.19053950740266642,5558.036669515265,347.0995497898937,0.01,0.0001
1776192168686328734,29.70757825450356,4.106558381003496,1.8945405789531087,-0.19782253397909708,5592.1989485764825,347.4959916209489,0.01,0.0001
1776192168785253804,29.89536059080775,4.0866145807342305,1.9017228248395517,-0.20536724725845248,5625.649792768274,347.4959916209489,0.01,0.0001
1776192168887130345,30.08957063340328,4.065391535434676,1.9108883225476103,-0.2112704199249209,5660.20150965204,347.65917334896545,0.01,0.0001
1776192168984649271,30.27624054131305,4.044484727643946,1.9174418186756146,-0.21749800514282255,5693.374468777336,347.83825349327367,0.01,0.0001
1776192169084275095,30.46759756935071,4.022499747332289,1.9242748297162064,-0.22387624561757807,5727.361980333486,347.9414614176559,0.01,0.0001
1776192169185846232,30.663457436227283,3.9994821895734614,1.932202731392953,-0.22933908850899223,5762.1201859444345,347.59172265581554,0.01,0.0001
1776192169284245638,30.85397461857349,3.9765739021646316,1.940209999155152,-0.236290009636097,5795.891270375141,347.54308461335376,0.01,0.0001
1776192169382850691,31.04553639829365,3.952970058112845,1.945144346243244,-0.24245527133115768,5829.833332220215,347.68772242133014,0.01,0.0001
1776192169484869326,31.244338779081502,3.9279711203821006,1.95211067207127,-0.2476154971252903,5865.055111441947,347.68772242133014,0.01,0.0001
1776192169586665204,31.443399167495507,3.902467807193326,1.9589697041871719,-0.25346615220183993,5900.303802990521,347.63829924698155,0.01,0.0001
1776192169685818718,31.637938673939328,3.8771161376763166,1.9648811834899444,-0.2578755940420813,5934.741590333843,347.5879506831817,0.01,0.0001
1776192169784525141,31.83214769890046,3.8514266253709195,1.9703119324291518,-0.2626624808272404,5969.121529699495,347.53990478755026,0.01,0.0001
1776192169886578925,32.03347602169225,3.8242397290804924,1.9752547229569597,-0.27013742521420664,6004.772543124217,347.2399771649115,0.01,0.0001
1776192169984907312,32.22794254125753,3.7973964920537693,1.9802409050261771,-0.2758604511167495,6039.222533178368,347.4768031214089,0.01,0.0001
1776192170087389685,32.43115250655841,3.7689219925270754,1.9855809935699795,-0.27984454891772,6075.232882107888,347.57600915427093,0.01,0.0001
1776192170185485925,32.62623898730125,3.741266670374918,1.9916219736216387,-0.28396094341258,6109.805365361523,347.62130450949263,0.01,0.0001
1776192170289009668,32.83272428709265,3.711585181837772,1.9975883431953159,-0.2894730996426957,6146.394369808165,348.3317278109187,0.01,0.0001
1776192170386008559,33.02676112247082,3.683284291264877,2.003193998967221,-0.2940537500445605,6180.777189696827,348.70738567014433,0.01,0.0001
1776192170484539650,33.22444173456658,3.6540871996352777,2.009309964241201,-0.2985862900478667,6215.801544595118,348.3686383862618,0.01,0.0001
1776192170582654242,33.42184027905454,3.6245760715346202,2.0145054193008214,-0.3029750413445654,6250.776075479918,348.70569738979674,0.01,0.0001
1776192170684365268,33.62704797305964,3.593496195994807,2.0208975823403263,-0.30820975682816515,6287.133497117036,348.6081457120157,0.01,0.0001
1776192170785357370,33.831441084833486,3.56209874449687,2.0267478952940987,-0.3135614538645256,6323.341594281564,348.6081457120157,0.01,0.0001
1776192170886270343,34.036278696403016,3.530228307429774,2.0325643252514882,-0.31802204132126677,6359.6281266614105,348.6607146992637,0.01,0.0001
1776192170984344046,34.235892146195276,3.498780821265277,2.0383771202769188,-0.32332189075325946,6394.987675351477,348.71390094684097,0.01,0.0001
1776192171092981179,34.45764093923592,3.4632941364422236,2.044517057096592,-0.33006781591260215,6434.267752108814,349.0854943792148,0.01,0.0001
1776192171185004619,34.646101210247835,3.4326498942966674,2.0507128068932032,-0.3358296431114478,6467.644661955193,348.9852322152195,0.01,0.0001
1776192171283223913,34.84781814050303,3.3993669467880854,2.0567640653701433,-0.341896995695245,6503.357981599734,348.81520960341703,0.01,0.0001
1776192171385859937,35.05921551451075,3.3639928699458266,2.0625938849217804,-0.3474137649439833,6540.782192176333,349.11546158739424,0.01,0.0001
1776192171484774618,35.263500697275845,3.3293689396228325,2.0679593588061422,-0.3526663180579315,6576.950710141423,348.7285632513523,0.01,0.0001
1776192171582473358,35.46573404304952,3.29473068103741,2.071962564816576,-0.3564140048003344,6612.7726070192875,348.7745429289686,0.01,0.0001
1776192171685461287,35.67941242035703,3.257782512287046,2.077645281495564,-0.3611148948727085,6650.638627807224,349.0792182064024,0.01,0.0001
1776192171783026176,35.882349701682415,3.2223080607641954,2.0824605753961665,-0.3660924106869424,6686.610301787842,348.8789587491079,0.01,0.0001
1776192171880246751,36.08512907626476,3.186500978469582,2.0890326051406207,-0.3705160334141931,6722.552490670119,348.9257945002839,0.01,0.0001
1776192171982734459,36.29948819959445,3.1483000086496067,2.0942357193013432,-0.37498480895061254,6760.544373048877,348.5746038715561,0.01,0.0001
1776192172085832476,36.51572004939933,3.109436579119772,2.100134294541708,-0.37887084923357633,6798.874625897415,348.6586898200857,0.01,0.0001
1776192172184199508,36.722503680753846,3.072060655597686,2.104707432326219,-0.38114986312372917,6835.539544231643,348.99702540677976,0.01,0.0001
1776192172283059058,36.93094479037896,3.03426003483161,2.1122950253354493,-0.38360000295773383,6872.490872550141,348.6861179155452,0.01,0.0001
1776192172385068748,37.14674416484614,2.9950593243666077,2.1185096956050686,-0.3849404587977629,6910.726161804263,348.6313172109529,0.01,0.0001
1776192172487234401,37.36356473890079,2.9556008262333493,2.125553184137415,-0.38742327074176064,6949.12858659478,348.2227470606862,0.01,0.0001
1776192172585839525,37.573422856894815,2.917347614398206,2.1312791527521417,-0.38851768730286,6986.287166457519,347.88327812368533,0.01,0.0001
1776192172688976712,37.793515483435066,2.87713957811101,2.1369699672556255,-0.39123544753775513,7025.259874632935,348.23858403846873,0.01,0.0001
1776192172786891708,38.002967976615395,2.8386855321939866,2.1408988918663683,-0.3941520312068957,7062.365569723647,348.5548872289779,0.01,0.0001
1776192172884124021,38.21132630826647,2.800278589759672,2.1445942788162506,-0.3957980908006431,7099.308412016466,349.2022626101392,0.01,0.0001
1776192172986774950,38.431755920525944,2.759512930117853,2.1502450243823112,-0.3984779388845332,7138.410870463971,348.8745424785779,0.01,0.0001
1776192173089295059,38.65246066144687,2.718577050691788,2.1555744938590995,-0.4001569608174379,7177.569310611239,348.8745424785779,0.01,0.0001
1776192173187200034,38.863798209372455,2.6793583565284607,2.161396628285854,-0.4009594135001479,7215.068862595923,348.85236693256473,0.01,0.0001
1776192173285961081,39.07765889190333,2.6396060753132238,2.169516709756258,-0.40406787293344437,7252.992876302344,348.51249388644754,0.01,0.0001
1776192173389500450,39.302584032063415,2.5977305003388977,2.1756182124684122,-0.40489026789369725,7292.854976094518,348.2043835899716,0.01,0.0001
1776192173486311946,39.513456325703636,2.558445762717066,2.1806216891544254,-0.40666130485576785,7330.230004075324,348.5183861448882,0.01,0.0001
1776192173589333686,39.73841145113046,2.5164997670873905,2.186174154209217,-0.40758819941258045,7370.109462112594,348.5362469137286,0.01,0.0001
1776192173688307232,39.95499995252615,2.476172852251291,2.1906360961069704,-0.4073361990706658,7408.519505841571,348.5201439841243,0.01,0.0001
1776192173790323753,40.178828251030644,2.434617383166662,2.197442556600352,-0.4073448221043175,7448.215727697471,348.50356346288646,0.01,0.0001
1776192173887834192,40.39332650103966,2.394843695223404,2.202122381518507,-0.4084516840559205,7486.256751312208,348.8246002134827,0.01,0.0001
1776192173990248674,40.619170629799505,2.3529589141444345,2.208126032153813,-0.40946769390126847,7526.317010477216,349.1933683268346,0.01,0.0001
1776192174088780475,40.83703310533701,2.312620783365436,2.2140556996183927,-0.4093173886817968,7564.957936628803,349.24231160742903,0.01,0.0001
1776192174191228194,41.06417389047922,2.2705931377763364,2.2201579952279613,-0.4111409958247876,7605.240040967275,349.2584626368637,0.01,0.0001
1776192174289677886,41.28308225155565,2.230098901690384,2.2270351337092302,-0.41151231717560344,7644.049636596571,349.9384625046821,0.01,0.0001
1776192174392855863,41.51318172555769,2.187544348802566,2.2332880588700212,-0.41337900436512437,7684.829183103883,349.58214370454436,0.01,0.0001
1776192174489379837,41.72902380683245,2.1475869747242573,2.2388892335425488,-0.4145247109904249,7723.07890691096,349.54927449806416,0.01,0.0001
1776192174592624444,41.96045577937147,2.1048439597868356,2.2447800955150377,-0.41356115374053587,7764.091278857255,349.54927449806416,0.01,0.0001
1776192174691793800,42.18330658260257,2.063759047815205,2.2494857024347903,-0.4150044695765037,7803.591846118371,349.2426218622671,0.01,0.0001
1776192174793588373,42.41268663288606,2.0214300715479836,2.2568068251461577,-0.41657067925353214,7844.2452996629045,349.6331323755676,0.01,0.0001
1776192174891446196,42.63381050007055,1.9806073411736762,2.2626005996757956,-0.41777865220608107,7883.421127719398,349.6175127478016,0.01,0.0001
1776192174993753471,42.86361310913301,1.937639772594842,2.2296791555403717,-0.42216976807096984,7924.482110752281,349.5776551166064,0.01,0.0001
1776192175092369101,43.08502314123017,1.895654845662653,2.261027998536842,-0.4293815819376878,7964.154328638256,350.9417033404868,0.01,0.0001
1776192175200211861,43.32951560153713,1.8483826958974694,2.2728465417062966,-0.4472343922884088,8007.658295035888,353.4279724244786,0.01,0.0001
1776192175292995633,43.541250073361844,1.8062407727919916,2.2912737491481683,-0.46117133250340436,8045.180243123399,353.78634200024544,0.01,0.0001
1776192175394958960,43.775721194379685,1.7595453244376633,2.307938796495923,-0.4547721361993297,8086.516459808944,355.0200401553671,0.01,0.0001
1776192175493307480,44.00317119807364,1.7153692355348005,2.3173545663444557,-0.44356757573839783,8126.4890929411595,356.6213262870938,0.01,0.0001
1776192175592009407,44.233010635722714,1.6713036361227385,2.3398099468156155,-0.44931985877714553,8166.703669286733,357.07435028906747,0.01,0.0001
1776192175694282974,44.47343540437621,1.6256047722058502,2.3618032767148054,-0.44434173896619206,8208.476865770994,358.40018567094126,0.01,0.0001
1776192175792857938,44.70725068604739,1.5823946208745299,2.38223041133521,-0.43237774710147403,8248.838684582654,359.28383586075154,0.01,0.0001
1776192175891569939,44.943387543284665,1.5403506373949516,2.402341972753617,-0.4195116386852734,8289.3544878132,358.9991095588324,0.01,0.0001
1776192175994285765,45.191329985995644,1.4981516201618623,2.4252086090083855,-0.4021221565050625,8331.621894525984,359.079428942678,0.01,0.0001
1776192176091730576,45.42872685109042,1.4600635265210853,2.4470555235461275,-0.3795867866574797,8371.818740084589,1.5569465600303942,0.01,0.0001
1776192176189667776,45.66943954839502,1.423467893657289,2.4684591053136837,-0.36772056650112933,8412.315179345265,1.3622282829001038,0.01,0.0001
1776192176292411486,45.92425194013422,1.3855145927699521,2.4919083905818007,-0.37110661061736655,8454.900392711075,0.9051089860510155,0.01,0.0001
1776192176390500648,46.169574661918325,1.3494947205784105,2.510123928262706,-0.363324197554153,8495.657823547885,358.63243939207246,0.01,0.0001
1776192176492589248,46.426850417088595,1.312427589609288,2.5302550689274548,-0.3628708856133743,8538.179529309158,359.0368994297158,0.01,0.0001
1776192176601191872,46.703033356234606,1.2726460712468504,2.5560634800858635,-0.3697647919576043,8583.529892529574,1.5988642252383805,0.01,0.0001
1776192176693710527,46.94110117852133,1.236945972613779,2.5901070809990676,-0.40194301319076353,8622.261232924044,2.4248579873429392,0.01,0.0001
1776192176792988095,47.19952137332548,1.1966294644509587,2.616080565744627,-0.4102818476262739,8663.9155135673,1.8352094134870753,0.01,0.0001
1776192176893891456,47.463958113880906,1.1569625399693333,2.6248092710921003,-0.37587964013699154,8706.358841475352,359.08954281139773,0.01,0.0001
1776192176996800943,47.73606497680175,1.1217240436326241,2.6636014500874214,-0.30898232852092294,8749.74587337086,0.1763180486229088,0.01,0.0001
